AAAS Afrcn and Afrcn-Amer Stds,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,28207,SCMS,6510,1,11M,3,Operations Planning & Control,MW,05:30 pm-06:55 pm,30,0,30,100,0,100,30,0,30,Gensheng Liu (P),01/17-05/04,FCB 259,Course Fee - Business GR
NR,28464,SCMS,6620,M50,11M,3,Logistics Management,,TBA,10,0,10,100,0,100,30,0,30,Shawn R Jones (P),01/17-05/04,WEB 100,Course Fee - Business GR and UM3D Approved Online Section
NR,26820,SCMS,6650,1,11M,3,Supply Management,W,07:10 pm-10:10 pm,10,0,10,100,0,100,30,0,30,Ernest L Nichols (P),01/17-05/04,FCB 119,Course Fee - Business GR
NR,28605,SCMS,6650,M50,11M,3,Supply Management,,TBA,5,0,5,100,0,100,0,0,0,Ernest L Nichols (P),01/17-05/04,WEB 100,Course Fee - Business GR and Online MBA GR and UM3D Approved Online Section
NR,23025,SCMS,7110,1,11M,3,Intro to Business Analytics,T,07:10 pm-10:10 pm,40,0,40,100,0,100,0,0,0,Michael J Cervetti (P),01/17-05/04,FCB 125,Course Fee - Business GR
NR,23034,SCMS,7110,M50,11M,3,Intro to Business Analytics,,TBA,80,0,80,100,0,100,0,0,0,Mohammad M Amini (P),01/17-05/04,WEB 100,Course Fee - Business GR and Online MBA GR and UM3D Approved Online Section
NR,23446,SCMS,7110,M51,11M,3,Intro to Business Analytics,,TBA,100,0,100,100,0,100,0,0,0,Michael J Cervetti (P),01/17-05/04,WEB 100,Course Fee - Business GR and Online MBA GR and UM3D Approved Online Section
NR,23035,SCMS,7313,M50,11M,3,Supply Chain Operations Mgmt,,TBA,60,0,60,100,0,100,0,0,0,Ernest L Nichols (P),01/17-05/04,WEB 100,Course Fee - Business GR and Online MBA GR and UM3D Approved Online Section
NR,23447,SCMS,7313,M51,11M,3,Supply Chain Operations Mgmt,,TBA,60,0,60,100,0,100,0,0,0,Gensheng Liu (P),01/17-05/04,WEB 100,Course Fee - Business GR and Online MBA GR and UM3D Approved Online Section
SLC Sport and Leisure Commerce,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,17924,SLC,4001,1,11M,3,Sport Sales/Revenue Prod I,,TBA,9,0,9,100,0,100,10,0,10,Christopher J Wiatr (P),01/17-05/04,OFF CAMPUS,
NR,18298,SLC,4002,1,11M,3,Sport Sales/Revenue Prod II,,TBA,10,0,10,100,0,100,10,0,10,Christopher J Wiatr (P),01/17-05/04,TBA,
NR,17925,SLC,6001,1,11M,3,Sprt Sales/Rev Prod I,,TBA,9,0,9,100,0,100,10,0,10,Christopher J Wiatr (P),01/17-05/04,OFF CAMPUS,
NR,18299,SLC,6002,1,11M,3,Sprt Sales/Rev Prod II,,TBA,10,0,10,100,0,100,10,0,10,Christopher J Wiatr (P),01/17-05/04,TBA,
SLS Sport and Leisure Studies,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,25296,SLS,1005,M50,11M,2,Condtn & Leadership: Var Sport,,TBA,20,0,20,100,0,100,0,0,0,Kimi Marquel Videto (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,26464,SLS,2105,R50,11R,4,Foundation/Sport/Leisure Mgt,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,21314,SLS,2605,M50,11M,12,Field Experience in SLM,,TBA,5,0,5,100,0,100,0,0,0,Crystal Nichole Beaman (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,13705,SLS,2605,M51,11M,1,Field Experience in SLM,,TBA,5,0,5,100,0,100,0,0,0,Crystal Nichole Beaman (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,13703,SLS,2605,M52,11M,2,Field Experience in SLM,,TBA,5,0,5,100,0,100,0,0,0,Crystal Nichole Beaman (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,26737,SLS,2605,M53,11M,3,Field Experience in SLM,,TBA,10,0,10,100,0,100,0,0,0,Crystal Nichole Beaman (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,26731,SLS,2605,M54,11M,4,Field Experience in SLM,,TBA,5,0,5,100,0,100,0,0,0,Crystal Nichole Beaman (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,27400,SLS,2605,M56,11M,6,Field Experience in SLM,,TBA,5,0,5,100,0,100,0,0,0,Crystal Nichole Beaman (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,25472,SLS,2605,M59,11M,9,Field Experience in SLM,,TBA,5,0,5,100,0,100,0,0,0,Crystal Nichole Beaman (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,13711,SLS,3005,M50,11M,3,App of Tech Sport/Leis Mgmt,,TBA,30,0,30,100,0,100,0,0,0,"Meghan Elyse Pfeiffer (P), Andrea Elizabeth Wensits",01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,18587,SLS,3103,M50,11M,3,Outdoor Rec/Ed Urban America,,TBA,30,0,30,100,0,100,0,0,0,Michael G Huffman (P),01/17-03/03,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,28275,SLS,3103,M51,11M,3,Outdoor Rec/Ed Urban America,,TBA,30,0,30,100,0,100,0,0,0,Michael G Huffman (P),03/13-04/26,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Supplemental Course
NR,18586,SLS,3104,1,11M,3,Commercial Rec and Tourism,,TBA,30,0,30,100,0,100,0,0,0,Michael G Huffman (P),01/17-03/03,WEB 100,
NR,17601,SLS,3202,410,11M,3,Park/Recreation Resource Mgmt,,TBA,30,0,30,100,0,100,0,0,0,Michael G Huffman (P),03/13-04/26,WEB,(Tiger Eats Does Not Apply) and Supplemental Course
NR,28272,SLS,3204,1,11M,3,Org Analysis Sport/Leisure,,TBA,25,0,25,100,0,100,0,0,0,Timothy David Ryan (P),01/17-05/04,TBA,
NR,13717,SLS,3204,M51,11M,3,Org Analysis Sport/Leisure,,TBA,30,0,30,100,0,100,0,0,0,Timothy David Ryan (P),03/13-04/26,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Supplemental Course
NR,13718,SLS,3205,M50,11M,3,Venue Planning and Management,,TBA,45,0,45,100,0,100,0,0,0,Eric Michael Sabin (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,13720,SLS,3600,1,11M,3,Event Management,MW,09:40 am-11:05 am,25,0,25,100,0,100,0,0,0,Crystal Nichole Beaman (P),01/17-05/04,WS 129,
NR,28274,SLS,3605,1,11M,3,Financial Management SLS,TR,11:20 am-12:45 pm,25,0,25,100,0,100,0,0,0,Rhema Fuller (P),01/17-05/04,WS 129,
NR,24388,SLS,3605,M50,11M,3,Financial Management SLS,,TBA,35,0,35,100,0,100,0,0,0,Rhema Fuller (P),01/17-03/03,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,23103,SLS,3650,1,11M,3,Promotions in Sport & Leisure,TR,08:00 am-09:25 am,25,0,25,100,0,100,0,0,0,Brennan Kyle Berg (P),01/17-05/04,WS 145,
NR,24389,SLS,3650,M50,11M,3,Promotions in Sport & Leisure,,TBA,38,0,38,100,0,100,0,0,0,Brennan Kyle Berg (P),01/17-03/03,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,23156,SLS,4125,M50,11M,3,Diversity/Inclusn in Sport/Lei,,TBA,35,0,35,100,0,100,0,0,0,TBA,01/17-05/04,TBA,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,24323,SLS,4135,1,11M,3,Sport/Culture Global Perspect,,TBA,25,0,25,100,0,100,0,0,0,Cody Thomson Havard (P),01/17-05/04,TBA,
NR,15767,SLS,4135,M51,11M,3,Sport/Culture Global Perspect,,TBA,30,0,30,100,0,100,0,0,0,Cody Thomson Havard (P),03/13-04/26,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Supplemental Course
NR,13729,SLS,4155,1,11M,3,Sport/Leisure Governance,,TBA,30,0,30,100,0,100,0,0,0,Patrick James McKelvey (P),01/17-03/03,WEB 100,
NR,24048,SLS,4205,M50,11M,3,Legal Aspects SLM,,TBA,25,0,25,100,0,100,0,0,0,Michael Daniel Hutchinson (P),03/13-04/26,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Supplemental Course
NR,28430,SLS,4205,M54,11M,3,Legal Aspects SLM,,TBA,30,0,30,100,0,100,0,0,0,Michael Daniel Hutchinson (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,19615,SLS,4605,M50,11M,12,Senior SLM Capstone Experience,,TBA,10,0,10,100,0,100,0,0,0,Crystal Nichole Beaman (P),01/17-05/04,WEB 100,Online Sports Leisure UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,27687,SLS,4841,M50,11M,3,Interscholastic Athletic Admin,,TBA,25,0,25,100,0,100,0,0,0,Kurt Kreiter (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and UM3D Approved Online Section
SOC Sociology TN eC RODP,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,16429,SOC,3200,R50,50R,3,Sociology of Sex and Gender,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,25000,SOC,3640,R50,11R,3,Cybercrime,,TBA,99,0,99,100,0,100,99,0,99,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,16430,SOC,4010,R50,11R,3,Organized Crime,,TBA,99,0,99,100,0,100,99,0,99,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,27192,SOC,4515,R50,11R,3,Sexual Offenses and Offenders,,TBA,99,0,99,100,0,100,99,0,99,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,15108,SOC,4720,R50,50R,3,Sociological Theory,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
SOCI Sociology,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,22183,SOCI,1010,3,11M,3,Introduction to Sociology,MWF,10:20 am-11:15 am,42,0,42,100,0,100,0,0,0,Kendra Lynne Murphy (P),01/17-05/04,CL 133,Gen Ed Social/Behavioral Sci and Social Studies
NR,22184,SOCI,1010,4,11M,3,Introduction to Sociology,MWF,11:30 am-12:25 pm,42,0,42,100,0,100,0,0,0,Angela Humphreys (P),01/17-05/04,CL 233,Gen Ed Social/Behavioral Sci and Social Studies
NR,22186,SOCI,1010,6,11M,3,Introduction to Sociology,TR,09:40 am-11:05 am,50,0,50,100,0,100,0,0,0,Mark Anthony Woods (P),01/17-05/04,CL 233,Gen Ed Social/Behavioral Sci and Social Studies
NR,22187,SOCI,1010,7,11M,3,Introduction to Sociology,TR,11:20 am-12:45 pm,50,0,50,100,0,100,0,0,0,Mark Anthony Woods (P),01/17-05/04,CL 233,Gen Ed Social/Behavioral Sci and Social Studies
NR,22189,SOCI,1010,9,11M,3,Introduction to Sociology,TR,01:00 pm-02:25 pm,42,0,42,100,0,100,0,0,0,Darron T Smith (P),01/17-05/04,CL 135,Gen Ed Social/Behavioral Sci and Social Studies
NR,22185,SOCI,1010,11,11M,3,Introduction to Sociology,MW,02:20 pm-03:45 pm,42,0,42,100,0,100,0,0,0,Kendra Lynne Murphy (P),01/17-05/04,CL 233,Gen Ed Social/Behavioral Sci and Social Studies
NR,22357,SOCI,1010,301,11M,3,Introduction to Sociology Hnrs,TR,01:00 pm-02:25 pm,30,0,30,100,0,100,0,0,0,Simranjit Khalsa (P),01/17-05/04,CL 215,Gen Ed Social/Behavioral Sci and Honors Section and Social Studies
NR,22191,SOCI,1010,M50,11M,3,Introduction to Sociology,,TBA,38,0,38,100,0,100,42,0,42,Giovanni Nicholle Dortch (P),01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section and Social Studies
NR,25318,SOCI,1010,M51,11M,3,Introduction to Sociology,,TBA,38,0,38,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section and Social Studies
NR,22188,SOCI,1010,M52,11M,3,Introduction to Sociology,,TBA,38,0,38,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section and Social Studies
NR,22190,SOCI,1010,M53,11M,3,Introduction to Sociology,,TBA,38,0,38,100,0,100,40,0,40,TBA,01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section and Social Studies
NR,27457,SOCI,1010,M54,11M,3,Introduction to Sociology,,TBA,38,0,38,100,0,100,0,0,0,Clayton Fordahl (P),01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section and Social Studies
NR,27458,SOCI,1010,M55,11M,3,Introduction to Sociology,,TBA,38,0,38,100,0,100,0,0,0,Melissa Jane Bamford (P),01/17-03/03,WEB 100,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section and Social Studies
NR,22032,SOCI,1010,R01,96R,3,Introduction to Sociology,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-03/03,WEB,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply) and Social Studies
NR,21116,SOCI,1010,R50,96R,3,Introduction to Sociology,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply) and Social Studies
NR,26465,SOCI,1040,R50,96R,3,Social Problems,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,21118,SOCI,2010,R50,73R,3,Marriage and Family,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,21119,SOCI,217,R50,65R,3,Sociology of Aging,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,28342,SOCI,3300,M50,11M,1,Careers in Sociology,,TBA,38,0,38,100,0,100,0,0,0,Gretchen Peterson (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,28379,SOCI,3301,M50,11M,2,Writing in Sociology,,TBA,38,0,38,100,0,100,0,0,0,Kendra Lynne Murphy (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,13789,SOCI,3311,2,11M,3,Social Statistics,TR,01:00 pm-02:25 pm,30,0,30,100,0,100,0,0,0,Cynthia Anne Stockton (P),01/17-05/04,CL 115,
NR,13774,SOCI,3311,M50,11M,3,Social Statistics,,TBA,30,0,30,100,0,100,0,0,0,Junmin Wang (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,13788,SOCI,3311,M51,11M,3,Social Statistics,,TBA,30,0,30,100,0,100,0,0,0,Cynthia Anne Stockton (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,13790,SOCI,3322,1,11M,3,Methods of Social Research,TR,11:20 am-12:45 pm,30,0,30,100,0,100,0,0,0,Wesley L James (P),01/17-05/04,CL 135,
NR,23717,SOCI,3401,M50,11M,3,Social Inequality,,TBA,38,0,38,100,0,100,0,0,0,Melissa Jane Bamford (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,13791,SOCI,3401,M51,11M,3,Social Inequality,,TBA,38,0,38,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,13792,SOCI,3422,1,11M,3,Racial/Ethnc Minorities,MW,02:20 pm-03:45 pm,25,0,25,100,0,100,40,0,40,Sunah Marie Laybourn (P),01/17-05/04,CL 215,Gen Ed History
NR,13819,SOCI,3422,2,11M,3,Racial/Ethnc Minorities,MW,12:40 pm-02:05 pm,42,0,42,100,0,100,0,0,0,Angela Humphreys (P),01/17-05/04,CL 115,Gen Ed History
NR,17979,SOCI,3422,3,11M,3,Racial/Ethnc Minorities,MWF,10:20 am-11:15 am,42,0,42,100,0,100,0,0,0,Giovanni Nicholle Dortch (P),01/17-05/04,CL 135,Gen Ed History
NR,13823,SOCI,3422,5,11M,3,Racial/Ethnc Minorities,W,05:30 pm-08:30 pm,42,0,42,100,0,100,0,0,0,Rachel Bernstein Kannady (P),01/17-05/04,CL 105,Gen Ed History
NR,13824,SOCI,3422,6,11M,3,Racial/Ethnc Minorities,TR,08:00 am-09:25 am,42,0,42,100,0,100,0,0,0,TBA,01/17-05/04,CL 115,Gen Ed History
NR,13822,SOCI,3422,7,11M,3,Racial/Ethnc Minorities,TR,09:40 am-11:05 am,32,0,32,100,0,100,0,0,0,Darron T Smith (P),01/17-05/04,CL 213,Gen Ed History
NR,13820,SOCI,3422,350,11M,3,Racial/Ethnc Minorities Hnrs,MW,02:20 pm-03:45 pm,15,0,15,100,0,100,40,0,40,Sunah Marie Laybourn (P),01/17-05/04,CL 215,Gen Ed History and Honors Section
NR,22192,SOCI,3422,M50,11M,3,Racial/Ethnc Minorities,,TBA,38,0,38,100,0,100,0,0,0,Melissa Jane Bamford (P),01/17-05/04,WEB 100,Gen Ed History and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,25309,SOCI,3422,M51,11M,3,Racial/Ethnc Minorities,,TBA,38,0,38,100,0,100,0,0,0,Darron T Smith (P),01/17-05/04,WEB 100,Gen Ed History and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,27459,SOCI,3422,M52,11M,3,Racial/Ethnc Minorities,,TBA,38,0,38,100,0,100,0,0,0,Melissa Jane Bamford (P),01/17-05/04,WEB 100,Gen Ed History and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,27460,SOCI,3422,M53,11M,3,Racial/Ethnc Minorities,,TBA,38,0,38,100,0,100,0,0,0,Giovanni Nicholle Dortch (P),01/17-05/04,WEB 100,Gen Ed History and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,27461,SOCI,3422,M54,11M,3,Racial/Ethnc Minorities,,TBA,38,0,38,100,0,100,0,0,0,Giovanni Nicholle Dortch (P),01/17-05/04,WEB 100,Gen Ed History and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,27462,SOCI,3422,M55,11M,3,Racial/Ethnc Minorities,,TBA,38,0,38,100,0,100,0,0,0,Devonia Denise Cage (P),03/13-04/26,WEB 100,Gen Ed History and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section and Supplemental Course
NR,16169,SOCI,3422,M90,U28,3,"Racial/Ethnc Minorities Jackson, TN - Lambuth Section",,TBA,30,0,30,100,0,100,0,0,0,Devonia Denise Cage (P),01/17-05/04,WEB 100,Gen Ed History and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,15241,SOCI,3432,M50,11M,3,Sociology of Gender,,TBA,38,0,38,100,0,100,0,0,0,Jennifer Marie Loftus (P),01/17-05/04,WEB 100,High Demand Course and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,25887,SOCI,3432,M51,11M,3,Sociology of Gender,,TBA,38,0,38,100,0,100,0,0,0,Jennifer Marie Loftus (P),01/17-05/04,WEB 100,High Demand Course and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,13830,SOCI,3432,M52,11M,3,Sociology of Gender,,TBA,38,0,38,100,0,100,0,0,0,Darron T Smith (P),01/17-05/04,WEB 100,High Demand Course and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,13775,SOCI,3501,M50,11M,3,Sociology of Deviant Behavior,,TBA,38,0,38,100,0,100,0,0,0,Carol A Rambo (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,13831,SOCI,3501,M51,11M,3,Sociology of Deviant Behavior,,TBA,38,0,38,100,0,100,0,0,0,Brandi Michelle Barnes (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,22908,SOCI,3701,M50,11M,3,Individual and Society,,TBA,38,0,38,100,0,100,0,0,0,Brandi Michelle Barnes (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,15242,SOCI,3831,6,11M,3,Sociology of the Family,TR,11:20 am-12:45 pm,42,0,42,100,0,100,0,0,0,Cynthia Anne Stockton (P),01/17-05/04,CL 411,High Demand Course
NR,23719,SOCI,3831,M50,11M,3,Sociology of the Family,,TBA,38,0,38,100,0,100,0,0,0,Cynthia Anne Stockton (P),01/17-05/04,WEB 100,High Demand Course and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,17981,SOCI,3831,M51,11M,3,Sociology of the Family,,TBA,38,0,38,100,0,100,0,0,0,Cynthia Anne Stockton (P),01/17-05/04,WEB 100,High Demand Course and (Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,17982,SOCI,3860,M50,11M,3,Religion and Society,,TBA,38,0,38,100,0,100,0,0,0,Clayton Fordahl (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,17983,SOCI,4211,M50,11M,3,Contemp Sociological Theory,,TBA,35,0,35,100,0,100,0,0,0,Carol A Rambo (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and UM3D Approved Online Section
NR,24397,SOCI,4442,M50,11M,3,Sociology of Poverty,,TBA,38,0,38,100,0,100,0,0,0,Kendra Lynne Murphy (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Sociology UG and Distance Learning and UM3D Approved Online Section
NR,20238,SOCI,4460,1,11M,3,Black/White Women in South,MW,12:40 pm-02:05 pm,50,0,50,100,0,100,0,0,0,Giovanni Nicholle Dortch (P),01/17-05/04,CL 137,
NR,15111,SOCI,4510,R50,45R,3,Intro to Social Research,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,27206,SOCI,4995,1,11M,3,Senior Capstone Seminar,,TBA,25,0,25,100,0,100,0,0,0,Junmin Wang (P),01/17-05/04,TBA,
NR,26073,SOCI,4997,1,11M,3,Internship in Sociology,,TBA,5,0,5,100,0,100,0,0,0,Gretchen Peterson (P),01/17-05/04,TBA,
NR,13849,SOCI,6312,1,11M,3,Intermed Soc Stat,MW,05:30 pm-06:55 pm,16,0,16,100,0,100,0,0,0,Joseph Tyler Lariscy (P),01/17-05/04,TBA,
NR,15246,SOCI,7325,1,11M,3,Sem Qualitative Resrch,T,05:00 pm-08:30 pm,16,0,16,100,0,100,16,0,16,Carol A Rambo (P),01/17-05/04,CL 203,
NR,22193,SOCI,7410,1,11M,3,Sociology Of Gender,R,05:00 pm-08:30 pm,12,0,12,100,0,100,16,0,16,Jennifer Marie Loftus (P),01/17-05/04,CL 203,
NR,13853,SOCI,7912,2,11M,3,Directed Indiv Study,,TBA,5,0,5,100,0,100,0,0,0,Jennifer Marie Loftus (P),01/17-05/04,TBA,
NR,18949,SOCI,7912,201,11M,3,Directed Indiv Study,,TBA,5,0,5,100,0,100,0,0,0,Joseph Tyler Lariscy (P),03/13-04/26,TBA,Supplemental Course
NR,21054,SOCI,7996,1,11M,3,Thesis,,TBA,5,0,5,100,0,100,0,0,0,Carol A Rambo (P),01/17-05/04,TBA,
NR,16945,SOCI,7996,3,11M,3,Thesis,,TBA,5,0,5,100,0,100,0,0,0,Wesley L James (P),01/17-05/04,TBA,
NR,13858,SOCI,7996,4,11M,3,Thesis,,TBA,5,0,5,100,0,100,0,0,0,Jennifer Marie Loftus (P),01/17-05/04,TBA,
NR,17571,SOCI,7996,5,11M,3,Thesis,,TBA,5,0,5,100,0,100,0,0,0,Junmin Wang (P),01/17-05/04,TBA,
NR,13860,SOCI,7996,6,11M,3,Thesis,,TBA,5,0,5,100,0,100,0,0,0,Joseph Tyler Lariscy (P),01/17-05/04,TBA,
NR,15245,SOCI,8325,1,11M,3,Sem Qualitative Resrch,T,05:00 pm-08:30 pm,16,0,16,100,0,100,16,0,16,TBA,01/17-05/04,CL 203,
NR,22194,SOCI,8410,1,11M,3,Sociology Of Gender,R,05:00 pm-08:30 pm,12,0,12,100,0,100,16,0,16,TBA,01/17-05/04,CL 203,
NR,13862,SOCI,8912,1,11M,3,Directed Indiv Study,,TBA,5,0,5,100,0,100,0,0,0,Carol A Rambo (P),01/17-05/04,TBA,
SPAN Spanish,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,11008,SPAN,1010,3,11M,3,Elementary Spanish I,MW,12:40 pm-02:05 pm,25,0,25,100,0,100,0,0,0,Halle Elizabeth Wright (P),01/17-05/04,TBA,High Demand Course and Foreign Language I
NR,10995,SPAN,1010,4,11M,3,Elementary Spanish I,MWF,09:10 am-10:05 am,25,0,25,100,0,100,0,0,0,Lindsey Aston Shelton (P),01/17-05/04,TBA,High Demand Course and Foreign Language I
NR,10996,SPAN,1010,5,11M,3,Elementary Spanish I,MWF,10:20 am-11:15 am,25,0,25,100,0,100,0,0,0,Lindsey Aston Shelton (P),01/17-05/04,TBA,High Demand Course and Foreign Language I
